# ------------- First Cascade ------------------
35115789386.1, -80820593818.1,  0,  1, -0.879498618022, 0.788100071723
45203336947.2, -103867136729,  0,  1, -0.754824269451, 0.775165830549
58124516594.9, -132488038154,  0,  1, -0.619027298512, 0.761567591622
74651273285.7, -167495817621,  0,  1, -0.472007626041, 0.747288265566
95756977272.7, -209506336327,  0,  1, -0.313975684582, 0.732312805051
122665793629, -258694466337,  0,  1, -0.145554744725, 0.716628629121
156913088097, -314419500906,  0,  1, 0.0320986216742, 0.700226085167
200419100058, -374677677228,  0,  1, 0.217156979437, 0.683098947323
255578746190, -435338465505,  0,  1, 0.406970982689, 0.665244948748
325371846848, -489132033370,  0,  1, 0.597912328548, 0.646666343847
413502315051, -524387410673,  0,  1, 0.785223723724, 0.627370494679
524590791969, -523588191421,  0,  1, 0.962896374859, 0.607370473797
664522234823, -461927902828,  0,  1, 1.12360515722, 0.586685673425
841578515758, -306156478283,  0,  1, 1.2587432268, 0.565342408288
1.07516091557e+012, -12555713845,  0,  1, 1.3586105763, 0.543374496616
1.54987272668e+012, 542304872011,  0,  1, 1.4128229369, 0.520823800795
# ------------- Second Cascade ------------------
2.08333333333e-005, -2.00779100882e-005,  0,  1, -1.99038300858, 0.99057585301
2.08333333333e-005, -1.99207305748e-005,  0,  1, -1.98964146063, 0.989924262208
2.08333333333e-005, -1.9752543263e-005,  0,  1, -1.98882898903, 0.989227865507
2.08333333333e-005, -1.95725729595e-005,  0,  1, -1.9879379013, 0.988483617095
2.08333333333e-005, -1.93799895747e-005,  0,  1, -1.98695957875, 0.987688269171
2.08333333333e-005, -1.91739042588e-005,  0,  1, -1.98588435717, 0.98683835928
2.08333333333e-005, -1.89533652857e-005,  0,  1, -1.98470139172, 0.985930196961
2.08333333333e-005, -1.87173536724e-005,  0,  1, -1.98339850377, 0.984959849687
2.08333333333e-005, -1.84647785259e-005,  0,  1, -1.98196200745, 0.983923128081
2.08333333333e-005, -1.81944721096e-005,  0,  1, -1.98037651317, 0.982815570385
2.08333333333e-005, -1.79051846251e-005,  0,  1, -1.97862470512, 0.981632426174
2.08333333333e-005, -1.75955787101e-005,  0,  1, -1.97668708929, 0.980368639318
2.08333333333e-005, -1.72642236546e-005,  0,  1, -1.97454170835, 0.979018830161
2.08333333333e-005, -1.69095893496e-005,  0,  1, -1.97216381898, 0.977577276958
2.08333333333e-005, -1.65300399862e-005,  0,  1, -1.96952552705, 0.976037896548
2.08333333333e-005, -1.61238275377e-005,  0,  1, -1.96659537528, 0.97439422431
2.08333333333e-005, -1.56890850704e-005,  0,  1, -1.96333787759, 0.972639393416
2.08333333333e-005, -1.52238199471e-005,  0,  1, -1.95971299369, 0.970766113442
2.08333333333e-005, -1.472590701e-005,  0,  1, -1.95567553673, 0.968766648387
2.08333333333e-005, -1.419308186e-005,  0,  1, -1.95117450648, 0.966632794174
2.08333333333e-005, -1.3622934383e-005,  0,  1, -1.94615233942, 0.964355855752
2.08333333333e-005, -1.3012902721e-005,  0,  1, -1.94054406692, 0.961926623901
2.08333333333e-005, -1.23602679408e-005,  0,  1, -1.93427637194, 0.959335351894
2.08333333333e-005, -1.16621497194e-005,  0,  1, -1.92726653415, 0.956571732207
2.08333333333e-005, -1.09155034534e-005,  0,  1, -1.91942125336, 0.953624873474
2.08333333333e-005, -1.01171192995e-005,  0,  1, -1.91063534106, 0.950483277965
2.08333333333e-005, -9.26362378203e-006,  0,  1, -1.90079027008, 0.947134819866
2.08333333333e-005, -8.35148475447e-006,  0,  1, -1.88975257372, 0.943566724725
2.08333333333e-005, -7.37702069094e-006,  0,  1, -1.87737208714, 0.939765550475
2.08333333333e-005, -6.33641550551e-006,  0,  1, -1.86348002662, 0.935717170492
2.08333333333e-005, -5.22574036841e-006,  0,  1, -1.84788690643, 0.931406759256
2.08333333333e-005, -4.0409843096e-006,  0,  1, -1.83038029898, 0.926818781202
2.08333333333e-005, -2.77809578216e-006,  0,  1, -1.81072245206, 0.921936983508
2.08333333333e-005, -1.43303780836e-006,  0,  1, -1.78864778863, 0.916744393593
2.08333333333e-005, -1.85985663415e-009,  0,  1, -1.76386032936, 0.911223322237
2.08333333333e-005, 1.51920979476e-006,  0,  1, -1.73603109898, 0.905355373351
2.08333333333e-005, 3.13364675903e-006,  0,  1, -1.70479560361, 0.899121461511
2.08333333333e-005, 4.84448308172e-006,  0,  1, -1.66975150104, 0.892501838528
2.08333333333e-005, 6.65412354367e-006,  0,  1, -1.63045663016, 0.885476130444
2.08333333333e-005, 8.56411874101e-006,  0,  1, -1.58642762193, 0.878023386464
2.08333333333e-005, 1.05748870335e-005,  0,  1, -1.5371393856, 0.870122141513
2.08333333333e-005, 1.2685376575e-005,  0,  1, -1.48202585139, 0.861750494198
2.08333333333e-005, 1.48926579106e-005,  0,  1, -1.42048245973, 0.852886202111
2.08333333333e-005, 1.71914371932e-005,  0,  1, -1.35187101778, 0.843506796539
2.08333333333e-005, 1.95734801597e-005,  0,  1, -1.27552770016, 0.833589718725
2.08333333333e-005, 2.20269379278e-005,  0,  1, -1.19077515234, 0.823112479946
2.08333333333e-005, 2.45355678637e-005,  0,  1, -1.09693986062, 0.812052847681
2.08333333333e-005, 2.70778468182e-005,  0,  1, -0.993376177101, 0.800389060188
2.08333333333e-005, 2.96259807289e-005,  0,  1, -0.879498618022, 0.788100071723
2.08333333333e-005, 3.21448249414e-005,  0,  1, -0.754824269451, 0.775165830549
2.08333333333e-005, 3.4590744908e-005,  0,  1, -0.619027298512, 0.761567591622
2.08333333333e-005, 3.69104687021e-005,  0,  1, -0.472007626041, 0.747288265566
2.08333333333e-005, 3.90400128327e-005,  0,  1, -0.313975684582, 0.732312805051
2.08333333333e-005, 4.09038030173e-005,  0,  1, -0.145554744725, 0.716628629121
2.08333333333e-005, 4.24141636079e-005,  0,  1, 0.0320986216742, 0.700226085167
2.08333333333e-005, 4.34714143489e-005,  0,  1, 0.217156979437, 0.683098947323
2.08333333333e-005, 4.39648907167e-005,  0,  1, 0.406970982689, 0.665244948748
2.08333333333e-005, 4.37752911646e-005,  0,  1, 0.597912328548, 0.646666343847
2.08333333333e-005, 4.27788434389e-005,  0,  1, 0.785223723724, 0.627370494679
2.08333333333e-005, 4.08538577053e-005,  0,  1, 0.962896374859, 0.607370473797
2.08333333333e-005, 3.78902706847e-005,  0,  1, 1.12360515722, 0.586685673425
2.08333333333e-005, 3.38027416447e-005,  0,  1, 1.2587432268, 0.565342408288
2.08333333333e-005, 2.85476783759e-005,  0,  1, 1.3586105763, 0.543374496616
2.08333333333e-005, 2.21441686409e-005,  0,  1, 1.4128229369, 0.520823800795
# ------------- Third Cascade ------------------ 
2.08333333333e-005, -2.08455788226e-005,  0,  1, -1.99038300858, 0.99057585301
2.08333333333e-005, -2.08634967984e-005,  0,  1, -1.98964146063, 0.989924262208
2.08333333333e-005, -2.08824378699e-005,  0,  1, -1.98882898903, 0.989227865507
2.08333333333e-005, -2.0902441161e-005,  0,  1, -1.9879379013, 0.988483617095
2.08333333333e-005, -2.09235439109e-005,  0,  1, -1.98695957875, 0.987688269171
2.08333333333e-005, -2.09457806816e-005,  0,  1, -1.98588435717, 0.98683835928
2.08333333333e-005, -2.09691824141e-005,  0,  1, -1.98470139172, 0.985930196961
2.08333333333e-005, -2.09937753116e-005,  0,  1, -1.98339850377, 0.984959849687
2.08333333333e-005, -2.1019579521e-005,  0,  1, -1.98196200745, 0.983923128081
2.08333333333e-005, -2.10466075817e-005,  0,  1, -1.98037651317, 0.982815570385
2.08333333333e-005, -2.10748626047e-005,  0,  1, -1.97862470512, 0.981632426174
2.08333333333e-005, -2.11043361427e-005,  0,  1, -1.97668708929, 0.980368639318
2.08333333333e-005, -2.11350057019e-005,  0,  1, -1.97454170835, 0.979018830161
2.08333333333e-005, -2.1166831843e-005,  0,  1, -1.97216381898, 0.977577276958
2.08333333333e-005, -2.11997548096e-005,  0,  1, -1.96952552705, 0.976037896548
2.08333333333e-005, -2.12336906146e-005,  0,  1, -1.96659537528, 0.97439422431
2.08333333333e-005, -2.12685265055e-005,  0,  1, -1.96333787759, 0.972639393416
2.08333333333e-005, -2.13041157173e-005,  0,  1, -1.95971299369, 0.970766113442
2.08333333333e-005, -2.13402714147e-005,  0,  1, -1.95567553673, 0.968766648387
2.08333333333e-005, -2.13767597061e-005,  0,  1, -1.95117450648, 0.966632794174
2.08333333333e-005, -2.14132916032e-005,  0,  1, -1.94615233942, 0.964355855752
2.08333333333e-005, -2.14495137819e-005,  0,  1, -1.94054406692, 0.961926623901
2.08333333333e-005, -2.14849979844e-005,  0,  1, -1.93427637194, 0.959335351894
2.08333333333e-005, -2.15192288867e-005,  0,  1, -1.92726653415, 0.956571732207
2.08333333333e-005, -2.15515902358e-005,  0,  1, -1.91942125336, 0.953624873474
2.08333333333e-005, -2.15813490451e-005,  0,  1, -1.91063534106, 0.950483277965
2.08333333333e-005, -2.16076376197e-005,  0,  1, -1.90079027008, 0.947134819866
2.08333333333e-005, -2.1629433168e-005,  0,  1, -1.88975257372, 0.943566724725
2.08333333333e-005, -2.16455347457e-005,  0,  1, -1.87737208714, 0.939765550475
2.08333333333e-005, -2.16545372726e-005,  0,  1, -1.86348002662, 0.935717170492
2.08333333333e-005, -2.16548023675e-005,  0,  1, -1.84788690643, 0.931406759256
2.08333333333e-005, -2.16444257623e-005,  0,  1, -1.83038029898, 0.926818781202
2.08333333333e-005, -2.16212010924e-005,  0,  1, -1.81072245206, 0.921936983508
2.08333333333e-005, -2.15825799219e-005,  0,  1, -1.78864778863, 0.916744393593
2.08333333333e-005, -2.15256279576e-005,  0,  1, -1.76386032936, 0.911223322237
2.08333333333e-005, -2.14469775485e-005,  0,  1, -1.73603109898, 0.905355373351
2.08333333333e-005, -2.13427767745e-005,  0,  1, -1.70479560361, 0.899121461511
2.08333333333e-005, -2.12086357148e-005,  0,  1, -1.66975150104, 0.892501838528
2.08333333333e-005, -2.10395708813e-005,  0,  1, -1.63045663016, 0.885476130444
2.08333333333e-005, -2.08299493348e-005,  0,  1, -1.58642762193, 0.878023386464
2.08333333333e-005, -2.05734347077e-005,  0,  1, -1.5371393856, 0.870122141513
2.08333333333e-005, -2.02629382818e-005,  0,  1, -1.48202585139, 0.861750494198
2.08333333333e-005, -1.9890579467e-005,  0,  1, -1.42048245973, 0.852886202111
2.08333333333e-005, -1.94476615514e-005,  0,  1, -1.35187101778, 0.843506796539
2.08333333333e-005, -1.89246705108e-005,  0,  1, -1.27552770016, 0.833589718725
2.08333333333e-005, -1.83113070421e-005,  0,  1, -1.19077515234, 0.823112479946
2.08333333333e-005, -1.75965648669e-005,  0,  1, -1.09693986062, 0.812052847681
2.08333333333e-005, -1.67688717844e-005,  0,  1, -0.993376177101, 0.800389060188
2.08333333333e-005, -1.58163139115e-005,  0,  1, -0.879498618022, 0.788100071723
2.08333333333e-005, -1.4726967953e-005,  0,  1, -0.754824269451, 0.775165830549
2.08333333333e-005, -1.34893709775e-005,  0,  1, -0.619027298512, 0.761567591622
2.08333333333e-005, -1.20931616128e-005,  0,  1, -0.472007626041, 0.747288265566
2.08333333333e-005, -1.05299301219e-005,  0,  1, -0.313975684582, 0.732312805051
2.08333333333e-005, -8.79431632983e-006,  0,  1, -0.145554744725, 0.716628629121
2.08333333333e-005, -6.88539214246e-006,  0,  1, 0.0320986216742, 0.700226085167
2.08333333333e-005, -4.80835693889e-006,  0,  1, 0.217156979437, 0.683098947323
2.08333333333e-005, -2.57655599868e-006,  0,  1, 0.406970982689, 0.665244948748
2.08333333333e-005, -2.13799800326e-007,  0,  1, 0.597912328548, 0.646666343847
2.08333333333e-005, 2.24309016158e-006,  0,  1, 0.785223723724, 0.627370494679
2.08333333333e-005, 4.74166194397e-006,  0,  1, 0.962896374859, 0.607370473797
2.08333333333e-005, 7.21140444675e-006,  0,  1, 1.12360515722, 0.586685673425
2.08333333333e-005, 9.56192289774e-006,  0,  1, 1.2587432268, 0.565342408288
2.08333333333e-005, 1.16823187728e-005,  0,  1, 1.3586105763, 0.543374496616
2.08333333333e-005, 1.34425887162e-005,  0,  1, 1.4128229369, 0.520823800795
# ------------- Fourth Cascade ------------------ 
2.08333333333e-005, -2.0620733856e-005,  0,  1, -1.99038300858, 0.99057585301
2.08333333333e-005, -2.05873669646e-005,  0,  1, -1.98964146063, 0.989924262208
2.08333333333e-005, -2.05514994016e-005,  0,  1, -1.98882898903, 0.989227865507
2.08333333333e-005, -2.05129317828e-005,  0,  1, -1.9879379013, 0.988483617095
2.08333333333e-005, -2.0471447313e-005,  0,  1, -1.98695957875, 0.987688269171
2.08333333333e-005, -2.04268100928e-005,  0,  1, -1.98588435717, 0.98683835928
2.08333333333e-005, -2.03787632468e-005,  0,  1, -1.98470139172, 0.985930196961
2.08333333333e-005, -2.03270268503e-005,  0,  1, -1.98339850377, 0.984959849687
2.08333333333e-005, -2.02712956341e-005,  0,  1, -1.98196200745, 0.983923128081
2.08333333333e-005, -2.02112364427e-005,  0,  1, -1.98037651317, 0.982815570385
2.08333333333e-005, -2.01464854186e-005,  0,  1, -1.97862470512, 0.981632426174
2.08333333333e-005, -2.00766448842e-005,  0,  1, -1.97668708929, 0.980368639318
2.08333333333e-005, -2.00012798888e-005,  0,  1, -1.97454170835, 0.979018830161
2.08333333333e-005, -1.99199143858e-005,  0,  1, -1.97216381898, 0.977577276958
2.08333333333e-005, -1.9832027004e-005,  0,  1, -1.96952552705, 0.976037896548
2.08333333333e-005, -1.97370463703e-005,  0,  1, -1.96659537528, 0.97439422431
2.08333333333e-005, -1.96343459444e-005,  0,  1, -1.96333787759, 0.972639393416
2.08333333333e-005, -1.95232383178e-005,  0,  1, -1.95971299369, 0.970766113442
2.08333333333e-005, -1.94029689338e-005,  0,  1, -1.95567553673, 0.968766648387
2.08333333333e-005, -1.92727091789e-005,  0,  1, -1.95117450648, 0.966632794174
2.08333333333e-005, -1.91315488013e-005,  0,  1, -1.94615233942, 0.964355855752
2.08333333333e-005, -1.89784876124e-005,  0,  1, -1.94054406692, 0.961926623901
2.08333333333e-005, -1.88124264311e-005,  0,  1, -1.93427637194, 0.959335351894
2.08333333333e-005, -1.86321572413e-005,  0,  1, -1.92726653415, 0.956571732207
2.08333333333e-005, -1.84363525425e-005,  0,  1, -1.91942125336, 0.953624873474
2.08333333333e-005, -1.82235538937e-005,  0,  1, -1.91063534106, 0.950483277965
2.08333333333e-005, -1.79921596737e-005,  0,  1, -1.90079027008, 0.947134819866
2.08333333333e-005, -1.77404121179e-005,  0,  1, -1.88975257372, 0.943566724725
2.08333333333e-005, -1.74663837365e-005,  0,  1, -1.87737208714, 0.939765550475
2.08333333333e-005, -1.7167963282e-005,  0,  1, -1.86348002662, 0.935717170492
2.08333333333e-005, -1.68428415165e-005,  0,  1, -1.84788690643, 0.931406759256
2.08333333333e-005, -1.6488497133e-005,  0,  1, -1.83038029898, 0.926818781202
2.08333333333e-005, -1.61021833256e-005,  0,  1, -1.81072245206, 0.921936983508
2.08333333333e-005, -1.56809156746e-005,  0,  1, -1.78864778863, 0.916744393593
2.08333333333e-005, -1.52214622375e-005,  0,  1, -1.76386032936, 0.911223322237
2.08333333333e-005, -1.47203370136e-005,  0,  1, -1.73603109898, 0.905355373351
2.08333333333e-005, -1.41737983007e-005,  0,  1, -1.70479560361, 0.899121461511
2.08333333333e-005, -1.35778538903e-005,  0,  1, -1.66975150104, 0.892501838528
2.08333333333e-005, -1.29282755803e-005,  0,  1, -1.63045663016, 0.885476130444
2.08333333333e-005, -1.22206261221e-005,  0,  1, -1.58642762193, 0.878023386464
2.08333333333e-005, -1.14503024923e-005,  0,  1, -1.5371393856, 0.870122141513
2.08333333333e-005, -1.06126002889e-005,  0,  1, -1.48202585139, 0.861750494198
2.08333333333e-005, -9.70280511071e-006,  0,  1, -1.42048245973, 0.852886202111
2.08333333333e-005, -8.71631798563e-006,  0,  1, -1.35187101778, 0.843506796539
2.08333333333e-005, -7.64882324257e-006,  0,  1, -1.27552770016, 0.833589718725
2.08333333333e-005, -6.49650863159e-006,  0,  1, -1.19077515234, 0.823112479946
2.08333333333e-005, -5.25634889598e-006,  0,  1, -1.09693986062, 0.812052847681
2.08333333333e-005, -3.9264652385e-006,  0,  1, -0.993376177101, 0.800389060188
2.08333333333e-005, -2.50657396399e-006,  0,  1, -0.879498618022, 0.788100071723
2.08333333333e-005, -9.98537660587e-007,  0,  1, -0.754824269451, 0.775165830549
2.08333333333e-005, 5.92968925149e-007,  0,  1, -0.619027298512, 0.761567591622
2.08333333333e-005, 2.25966940366e-006,  0,  1, -0.472007626041, 0.747288265566
2.08333333333e-005, 3.98877002646e-006,  0,  1, -0.313975684582, 0.732312805051
2.08333333333e-005, 5.76192581473e-006,  0,  1, -0.145554744725, 0.716628629121
2.08333333333e-005, 7.55411342734e-006,  0,  1, 0.0320986216742, 0.700226085167
2.08333333333e-005, 9.33246067717e-006,  0,  1, 0.217156979437, 0.683098947323
2.08333333333e-005, 1.1055118138e-005,  0,  1, 0.406970982689, 0.665244948748
2.08333333333e-005, 1.26703066451e-005,  0,  1, 0.597912328548, 0.646666343847
2.08333333333e-005, 1.4115737416e-005,  0,  1, 0.785223723724, 0.627370494679
2.08333333333e-005, 1.53186791989e-005,  0,  1, 0.962896374859, 0.607370473797
2.08333333333e-005, 1.61970363287e-005,  0,  1, 1.12360515722, 0.586685673425
2.08333333333e-005, 1.66618943272e-005,  0,  1, 1.2587432268, 0.565342408288
2.08333333333e-005, 1.66220682334e-005,  0,  1, 1.3586105763, 0.543374496616
2.08333333333e-005, 1.59912224692e-005,  0,  1, 1.4128229369, 0.520823800795
